DeIdent,Admissions_Status,Admissions_Cycle,Gender,TMDSASEthnicity,MCAT2015,Overall_GPA,Urg_Overall,UrgSci_GPA,Grad_GPA
0x0BFE925F,Rejected Without Interview ,2021,Male,Hispanic,493,3.09,3.09,3.12,0
0x0C05F12A,Rejected Without Interview ,2021,Male,Hispanic,510,2.85,2.66,2.61,3.68
0x0CC0BA57,Rejected Without Interview ,2021,Male,Hispanic,502,3.74,3.74,3.68,0
0x0CC120F8,Rejected Without Interview ,2021,Male,Hispanic,499,3.18,3.03,2.89,3.77
0x0CC65725,Rejected Without Interview ,2021,Male,Hispanic,510,3.35,3.23,3.34,3.82
0x0CC676B9,Rejected Without Interview ,2021,Male,Hispanic,493,3.49,3.42,3.3,3.75
0x0CD265E8,Rejected Without Interview ,2021,Male,Hispanic,502,3.51,3.51,3.59,0
0x0CDE943F,Rejected Without Interview ,2021,Male,Hispanic,512,3.61,3.61,3.61,0
0x0CE036A8,Rejected Without Interview ,2021,Male,Hispanic,499,3.49,3.49,3.35,0
0x0CF71081,Rejected Without Interview ,2021,Male,Hispanic,481,2.94,2.88,2.36,4
0x0CF71081,Rejected Without Interview ,2021,Male,Hispanic,481,2.94,2.88,2.36,4
0x0D1F95EB,Rejected Without Interview ,2021,Male,Hispanic,514,3.27,3.19,2.97,4
0x0D3C43D5,Rejected Without Interview ,2021,Male,Hispanic,508,3.62,3.62,3.51,0
0x0D45D323,Rejected Without Interview ,2021,Male,Hispanic,502,3.73,3.73,3.71,0
0x0D4B87A0,Rejected Without Interview ,2021,Male,Hispanic,519,3.42,3.28,3.26,4
0x0D5D139D,Rejected Without Interview ,2021,Male,Hispanic,510,3.62,3.57,3.56,4
0x0DB8E1A2,Rejected Without Interview ,2021,Male,Hispanic,496,3.34,3.22,3,3.83
0x0DCD6B64,Rejected Without Interview ,2021,Male,Hispanic,510,3.88,3.88,3.84,0
0x0DE89E5E,Rejected Without Interview ,2021,Male,Hispanic,506,3.61,3.61,3.66,0
0x0DEB454C,Rejected Without Interview ,2021,Male,Hispanic,500,2.88,2.75,3.1,3.64
0x0E073DA3,Rejected Without Interview ,2021,Male,Hispanic,476,3.06,3.06,2.69,0
0x0E132CD2,Rejected Without Interview ,2021,Male,Hispanic,502,3.15,2.97,2.87,3.91
0x0E2C5EA7,Rejected Without Interview ,2021,Male,Hispanic,504,3.67,3.65,3.66,3.72
0x0E5128D4,Rejected Without Interview ,2021,Male,Hispanic,501,3.35,3.42,3.39,3
0x0E5EDA00,Rejected Without Interview ,2021,Male,Hispanic,509,2.95,2.76,2.66,3.69
0x0E70BCD4,Rejected Without Interview ,2021,Male,Hispanic,495,3.52,3.52,3.62,3.49
0x0E94A210,Rejected Without Interview ,2021,Male,Hispanic,514,3.87,3.87,3.8,0
0x0EA8FC74,Withdrew Application before Offer,2021,Male,Hispanic,517,3.76,3.75,3.7,4
0x0EC40010,Withdrew Application before Offer,2021,Male,Hispanic,509,3.98,3.98,3.95,0
0x0EC56351,Rejected Without Interview ,2021,Male,Hispanic,506,3.24,2.92,2.91,3.82
0x0ECBECF5,Rejected Without Interview ,2021,Male,Hispanic,512,3.91,3.91,3.85,0
0x0ECF889E,Rejected Without Interview ,2021,Male,Hispanic,485,3.03,3.03,2.69,0
0x0ED14A9B,Rejected Without Interview ,2021,Male,Hispanic,487,3.36,3.36,3.15,0
0x0ED48F6D,Rejected Without Interview ,2021,Male,Hispanic,509,3.82,3.82,3.82,0
0x0ED5DAFF,Rejected Without Interview ,2021,Male,Hispanic,507,3.62,3.62,3.59,0
0x0ED99E21,Rejected Without Interview ,2021,Male,Hispanic,507,4,4,4,0
0x0EE2113B,Rejected Without Interview ,2021,Male,Hispanic,511,3.59,3.53,3.55,3.86
0x0EE32D6F,Rejected Without Interview ,2021,Male,Hispanic,495,3.62,3.62,3.47,0
0x0EE8C258,Rejected Without Interview ,2021,Male,Hispanic,506,2.82,2.65,3.14,4
0x0EEE8E84,Rejected Without Interview ,2021,Male,Hispanic,507,3.74,3.72,3.9,3.8
0x0EF31703,Rejected Without Interview ,2021,Male,Hispanic,498,3.63,3.69,3.7,3.2
0x0EF3562B,Rejected Without Interview ,2021,Male,Hispanic,492,2.74,2.74,2.41,0
0x0EF3D47B,Rejected Without Interview ,2021,Male,Hispanic,487,3.38,3.38,3.02,0
0x0EF43337,Rejected Without Interview ,2021,Male,Hispanic,494,3.21,3.21,3,0
0x0EF86CC4,Rejected Without Interview ,2021,Male,Hispanic,509,3.41,3.41,3.27,0
0x0EF9FF63,Rejected Without Interview ,2021,Male,Hispanic,505,3.22,3.22,3.08,0
0x0EFF4D3F,Rejected Without Interview ,2021,Male,Hispanic,510,3.98,3.98,3.96,0
0x0F023B3A,Rejected Without Interview ,2021,Male,Hispanic,511,3.32,3.18,2.92,4
0x0F0D9C4F,Rejected Without Interview ,2021,Male,Hispanic,507,3.35,3.35,2.99,0
0x0F0E02F0,Rejected Without Interview ,2021,Male,Hispanic,513,3.1,3.01,2.53,3.47
0x0F0FD4B7,Rejected Without Interview ,2021,Male,Hispanic,505,3.59,3.54,3.5,3.83
0x0F1B5D45,Rejected Without Interview ,2021,Male,Hispanic,508,3.85,3.84,3.84,4
0x0F1F08B8,Rejected Without Interview ,2021,Male,Hispanic,512,3.44,3.44,3.11,0
0x0F1F6774,Rejected Without Interview ,2021,Male,Hispanic,503,3.59,3.59,3.54,0
0x0F34AEAE,Withdrew Application before Offer,2021,Male,Hispanic,520,3.31,3.2,2.81,3.78
0x0F38897F,Rejected Without Interview ,2021,Male,Hispanic,506,3.66,3.54,3.52,4
0x0F42C67B,Rejected Without Interview ,2021,Male,Hispanic,502,3.92,3.91,3.86,4
0x0F486349,Rejected Without Interview ,2021,Male,Hispanic,487,3.45,3.45,3.24,0
0x0F4B121C,Rejected Without Interview ,2021,Male,Hispanic,505,3.45,3.45,3.49,0
0x0F55A5EF,Rejected Without Interview ,2021,Male,Hispanic,494,3.81,3.81,3.75,0
0x0F5F0DC4,Rejected Without Interview ,2021,Male,Hispanic,483,2.29,2.29,1.74,0
0x0F62A188,Rejected Without Interview ,2021,Male,Hispanic,507,3.13,3.03,2.88,3.75
0x0F62E0B0,Rejected Without Interview ,2021,Male,Hispanic,519,3.13,3.06,3.09,4
0x0F667474,Rejected Without Interview ,2021,Male,Hispanic,500,3.8,3.8,3.79,0
0x0F66FAA9,Rejected Without Interview ,2021,Male,Hispanic,511,2.86,2.6,2.41,4
0x0F6C28F1,Rejected Without Interview ,2021,Male,Hispanic,504,3.83,3.81,3.74,4
0x0F6D64B9,Rejected Without Interview ,2021,Male,Hispanic,497,3.21,3.03,2.95,3.88
0x0F7B846B,Rejected Without Interview ,2021,Male,Hispanic,510,3.82,3.86,3.86,3.4
0x0F86F54A,Rejected Without Interview ,2021,Male,Hispanic,501,2.95,2.73,2.72,3.94
0x0F9B7727,Rejected Without Interview ,2021,Male,Hispanic,507,3.28,3.28,3.61,0
0x0F9D58B8,Rejected Without Interview ,2021,Male,Hispanic,511,3.48,3.43,3.25,3.63
0x0FC070B2,Rejected Without Interview ,2021,Male,Hispanic,487,3.14,3.2,3.22,3
0x0FC23A94,Rejected Without Interview ,2021,Male,Hispanic,515,2.99,2.99,3.12,0
0x0FC981B0,Rejected Without Interview ,2021,Male,Hispanic,495,3.79,3.79,3.71,0
0x0FE05B89,Rejected Without Interview ,2021,Male,Hispanic,507,3.44,3.47,3.15,3.22
0x0FF1B828,Rejected Without Interview ,2021,Male,Hispanic,506,3.66,3.58,3.33,4
0x10088237,Rejected Without Interview ,2021,Male,Hispanic,512,3.66,3.66,3.73,0
