Entry Year,,,Status,,,Gender,,,,,,,,Ethnicity,,MCAT Highest Total,,,,,,,GPA‐Total,,Sci GPA
2022,,RB,,,Female,,,,,,,Hispanic,,,,,489,,,,,3.79,,3.5,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,511,,,,,3.72,,3.35,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.77,,3.62,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,505,,,,,3.67,,3.48,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,504,,,,,3.75,,3.7,
2022,,RB,,,Male,,,,,,,Asian,,,,,508,,,,,3.65,,3.48,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.79,,3.78,
2022,,RB,,,Female,,,,,,,African American,,,,,485,,,,,3.11,,2.58,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.52,,3.61,
2022,,RB,,,Male,,,,,,,African American,,,,,491,,,,,3.08,,2.77,
2022,,RB,,,Male,,,,,,,Asian,,,,,509,,,,,3.95,,3.92,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,510,,,,,3.53,,3.33,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,513,,,,,3.51,,3.31,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,511,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,495,,,,,3.94,,3.9,
2022,,RB,,,Male,,,,,,,Multiple,,,,,509,,,,,3.87,,3.7,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,505,,,,,3.45,,3.25,
2022,,RB,,,Male,,,,,,,African American,,,,,510,,,,,3.39,,3.4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,495,,,,,3.71,,3.54,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,508,,,,,3.59,,3.48,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,511,,,,,3.71,,3.68,
2022,,RB,,,Male,,,,,,,African American,,,,,489,,,,,3.5,,3.31,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,512,,,,,3.95,,3.92,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.75,,3.8,
2022,,RB,,,Female,,,,,,,African American,,,,,500,,,,,2.66,,2.65,
2022,,RB,,,Male,,,,,,,Unreported,,,,,511,,,,,3.39,,3.09,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,522,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Unreported,,,,,502,,,,,3.79,,3.73,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,3.68,,3.6,
2022,,RB,,,Male,,,,,,,Multiple,,,,,505,,,,,3.72,,3.75,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,507,,,,,2.57,,2.22,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,516,,,,,3.99,,3.98,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.84,,3.82,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,3.85,,3.81,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,491,,,,,2.94,,2.85,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,494,,,,,2.96,,2.8,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.72,,3.44,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,522,,,,,3.95,,3.92,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,516,,,,,3.98,,3.96,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,495,,,,,3.64,,3.66,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,501,,,,,3.85,,3.77,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,499,,,,,3.96,,3.91,
2022,,RB,,Female                                 White/Caucasian,,,,,,,,,,,,,,,,506,,3.92,,3.91,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,511,,2.96,,2.77,
2022,,RB,,Male                                   White/Caucasian,,,,,,,,,,,,,,,,508,,3.85,,3.88,
2022,,RB,,Female                                 White/Caucasian,,,,,,,,,,,,,,,,502,,3.98,,4,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,506,,3.69,,3.6,
2022,,RB,,Female                                 African American,,,,,,,,,,,,,,,,498,,3.73,,3.68,
2022,,RB,,Male                                   White/Caucasian,,,,,,,,,,,,,,,,509,,3.9,,3.83,
2022,,RB,,"Male           Puerto Rican; Hispanic, Latino, or of Spanish origin",,,,,,,,,,,,,,,,509,,2.77,,2.78,
2022,,RB,,Female                                     Unreported,,,,,,,,,,,,,,,,513,,3.6,,3.25,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,498,,3.36,,3.19,
2022,,RB,,Male                                   White/Caucasian,,,,,,,,,,,,,,,,506,,3.24,,3.36,
2022,,RB,,"Male       Hispanic, Latino, or of Spanish origin; Mexican/Chican",,,,,,,,,,,,,,,,493,,3.57,,3.42,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,510,,2.81,,2.53,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,508,,3.36,,3.16,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,508,,3.81,,3.66,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,509,,3.31,,3.25,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,512,,3.41,,3.32,
2022,,RB,,ecline to Answe                                   Asian,,,,,,,,,,,,,,,,508,,3.83,,3.48,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,519,,3.9,,3.92,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,514,,3.56,,3.33,
2022,,RB,,Female                                        Hispanic,,,,,,,,,,,,,,,,509,,3.67,,3.53,
2022,,RB,,Female                                        Hispanic,,,,,,,,,,,,,,,,487,,4,,4,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,503,,3.89,,3.86,
2022,,RB,,Female                                        Hispanic,,,,,,,,,,,,,,,,500,,3.68,,3.5,
2022,,RB,,Female                                        Hispanic,,,,,,,,,,,,,,,,486,,3.54,,3.42,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,510,,3.87,,3.83,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,498,,3.59,,3.5,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,509,,2.95,,2.93,
2022,,RB,,Female                                        Hispanic,,,,,,,,,,,,,,,,494,,3.84,,3.73,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,493,,3.34,,3.19,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,499,,3.71,,3.69,
2022,,RB,,Male                                         Hispanic,,,,,,,,,,,,,,,,491,,3.76,,3.72,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,508,,3.64,,3.65,
2022,,RB,,Female                                          Asian,,,,,,,,,,,,,,,,500,,2.79,,2.38,
2022,,RB,,,Female,,,,,,,African American,,,,,489,,,,,2.85,,2.45,
2022,,RB,,,Male,,,,,,,Asian,,,,,521,,,,,3.78,,3.67,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,507,,,,,3.64,,3.68,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,499,,,,,3.17,,3.31,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,491,,,,,3,,2.97,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,495,,,,,3.22,,2.86,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,508,,,,,3.16,,3.11,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,505,,,,,3.48,,3.4,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,512,,,,,3.49,,3.46,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,483,,,,,2.86,,2.83,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,514,,,,,3.82,,3.66,
2022,,RB,,,Female,,,,,,,Asian,,,,,517,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,519,,,,,3.97,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,499,,,,,3.26,,2.87,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,507,,,,,3.85,,3.84,
2022,,RB,,,Male,,,,,,,Asian,,,,,511,,,,,3.6,,3.72,
2022,,RB,,,Male,,,,,,,Unreported,,,,,514,,,,,3.91,,3.84,
2022,,RB,,,Male,,,,,,,Unreported,,,,,518,,,,,3.93,,3.83,
2022,,RB,,,Male,,,,,,,Asian,,,,,515,,,,,3.89,,3.83,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,511,,,,,3.63,,3.45,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,497,,,,,3.54,,3.25,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.04,,2.82,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,503,,,,,2.97,,2.65,
2022,,RB,,,Male,,,,,,,Unreported,,,,,518,,,,,3.9,,3.89,
2022,,RB,,,Male,,,,,,,African American,,,,,491,,,,,2.95,,2.62,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.91,,3.87,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.69,,3.28,
2022,,RB,,,Female,,,,,,,Asian,,,,,510,,,,,3.73,,3.53,
2022,,RB,,,Female,,,,,,,Asian,,,,,498,,,,,3.46,,3.25,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,510,,,,,3.97,,3.99,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,504,,,,,3.97,,3.94,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.91,,3.94,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,504,,,,,3.44,,2.95,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,512,,,,,3.97,,3.96,
2022,,RB,,,Female,,,,,,,Asian,,,,,510,,,,,3.41,,3.23,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,505,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.78,,3.68,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,521,,,,,3.84,,3.74,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.79,,3.66,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,517,,,,,3.55,,3.22,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,504,,,,,3.56,,3.41,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,505,,,,,3.93,,3.96,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,509,,,,,3.26,,3.11,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,501,,,,,3.43,,2.66,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,511,,,,,3.68,,3.56,
2022,,RB,,,Female,,,,,,,Asian,,,,,504,,,,,3.77,,3.75,
2022,,RB,,,Male,,,,,,,Asian,,,,,500,,,,,3.83,,3.8,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,507,,,,,3.84,,3.52,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,510,,,,,2.85,,2.95,
2022,,RB,,,Male,,,,,,,Asian,,,,,508,,,,,3.62,,3.59,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,502,,,,,3.42,,3.42,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,489,,,,,3.24,,3.03,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,503,,,,,3.51,,3.33,
2022,,RB,,,Male,,,,,,,Asian,,,,,515,,,,,3.59,,3.44,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,506,,,,,3.24,,3.16,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,518,,,,,3.97,,3.95,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,499,,,,,3.56,,3.17,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,508,,,,,3.39,,3.07,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,480,,,,,3.36,,3.62,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,482,,,,,3.39,,3.26,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.86,,3.76,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,495,,,,,3.12,,2.92,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,491,,,,,3.67,,3.56,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,514,,,,,3.98,,3.95,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,504,,,,,3.48,,3.38,
2022,,RB,,,Male,,,,,,,Asian,,,,,514,,,,,3.83,,3.73,
2022,,RB,,,Female,,,,,,,Unreported,,,,,514,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,513,,,,,3.76,,3.57,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.95,,3.91,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,489,,,,,3.63,,3.38,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,501,,,,,3.87,,3.94,
2022,,RB,,,Male,,,,,,,Asian,,,,,509,,,,,3.64,,3.51,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,513,,,,,3.77,,3.73,
2022,,RB,,,Female,,,,,,,Unreported,,,,,510,,,,,3.74,,3.63,
2022,,RB,,,Female,,,,,,,Asian,,,,,503,,,,,3.24,,3.09,
2022,,RB,,,Female,,,,,,,Asian,,,,,511,,,,,3.47,,3.41,
2022,,RB,,,Female,,,,,,,Asian,,,,,511,,,,,3.87,,3.78,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,502,,,,,3.64,,3.48,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,515,,,,,3.86,,3.63,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.81,,3.71,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,515,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Multiple,,,,,500,,,,,3.66,,3.66,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.67,,3.81,
2022,,RB,,,Female,,,,,,,African American,,,,,500,,,,,3.95,,3.92,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.93,,3.89,
2022,,RB,,,Female,,,,,,,Asian,,,,,507,,,,,3.96,,3.91,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.52,,3.23,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.97,,3.95,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.7,,3.5,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,502,,,,,3.56,,3.17,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,3.93,,3.82,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.95,,3.89,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.94,,3.87,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.52,,3.39,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,498,,,,,3.6,,3.54,
2022,,RB,,,Female,,,,,,,Asian,,,,,514,,,,,3.81,,3.94,
2022,,RB,,,Male,,,,,,,Unreported,,,,,523,,,,,3.94,,3.94,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,508,,,,,3.94,,3.89,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.72,,3.63,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,498,,,,,3.52,,3.33,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,487,,,,,3.21,,2.86,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,502,,,,,3.31,,3.41,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,512,,,,,3.66,,3.53,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.78,,3.73,
2022,,RB,,,Male,,,,,,,Asian,,,,,520,,,,,3.78,,3.79,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,500,,,,,3.71,,3.9,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,524,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Asian,,,,,510,,,,,3.9,,3.91,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,496,,,,,3.96,,3.97,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,514,,,,,3.35,,3.28,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.86,,3.8,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,517,,,,,3.62,,3.62,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,506,,,,,3.86,,3.78,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,501,,,,,3.58,,3.41,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,503,,,,,3.78,,3.64,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,486,,,,,3.36,,3.23,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,478,,,,,3.07,,2.69,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,490,,,,,3.6,,3.32,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,509,,,,,3.74,,3.63,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,501,,,,,3.5,,3.25,
2022,,RB,,,Female,,,,,,,Asian,,,,,515,,,,,3.24,,3.06,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,499,,,,,3.81,,3.89,
2022,,RB,,,Female,,,,,,,Asian,,,,,503,,,,,3.74,,3.63,
2022,,RB,,,Female,,,,,,,Asian,,,,,512,,,,,3.74,,3.66,
2022,,RB,,,Male,,,,,,,Unreported,,,,,486,,,,,2.82,,2.66,
2022,,RB,,,Female,,,,,,,Unreported,,,,,513,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,499,,,,,3.82,,3.82,
2022,,RB,,,Female,,,,,,,Asian,,,,,516,,,,,3.91,,3.89,
2022,,RB,,,Male,,,,,,,Asian,,,,,524,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Asian,,,,,507,,,,,3.83,,3.77,
2022,,RB,,,Female,,,,,,,Asian,,,,,505,,,,,3.8,,3.77,
2022,,RB,,,Male,,,,,,,Asian,,,,,523,,,,,3.54,,3.16,
2022,,RB,,,Female,,,,,,,Asian,,,,,505,,,,,3.47,,3.37,
2022,,RB,,,Female,,,,,,,Asian,,,,,510,,,,,3.04,,2.82,
2022,,RB,,,Male,,,,,,,Asian,,,,,521,,,,,3.86,,3.71,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,515,,,,,3.5,,3.39,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,509,,,,,3.94,,3.95,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,499,,,,,3.21,,3.05,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,482,,,,,3.31,,3.08,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,501,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,506,,,,,3.4,,3.32,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,499,,,,,3.31,,3.48,
2022,,RB,,,Female,,,,,,,Multiple,,,,,492,,,,,3.23,,3.05,
2022,,RB,,,Female,,,,,,,Asian,,,,,503,,,,,3.97,,3.96,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,507,,,,,3.45,,3.35,
2022,,RB,,,Female,,,,,,,African American,,,,,504,,,,,3.35,,3.19,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,506,,,,,3.62,,3.42,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,506,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Unreported,,,,,508,,,,,3.49,,3.32,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,499,,,,,3.74,,3.69,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,492,,,,,3.94,,3.92,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,510,,,,,3.94,,3.92,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,507,,,,,3.84,,3.51,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,511,,,,,3.67,,3.57,
2022,,RB,,,Female,,,,,,,African American,,,,,505,,,,,3.73,,3.53,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.97,,3.96,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,3.48,,3.55,
2022,,RB,,,Female,,,,,,,African American,,,,,486,,,,,3.29,,2.97,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,510,,,,,3.41,,3.08,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.88,,3.84,
2022,,RB,,,Female,,,,,,,Unreported,,,,,488,,,,,3.01,,2.52,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,504,,,,,3.76,,3.71,
2022,,RB,,,Male,,,,,,,African American,,,,,504,,,,,3.63,,3.58,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,503,,,,,3.37,,3.29,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,502,,,,,3.42,,3.16,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,485,,,,,3.86,,3.83,
2022,,RB,,,Female,,,,,,,Asian,,,,,512,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Asian,,,,,523,,,,,4,,4,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.91,,3.9,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,496,,,,,3.44,,3.34,
2022,,RB,,,Female,,,,,,,Asian,,,,,504,,,,,3.5,,3.1,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,510,,,,,3.42,,3.37,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.87,,3.79,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,516,,,,,4,,4,
2022,,RB,,,Male,,,,,,,Asian,,,,,507,,,,,3.63,,3.88,
2022,,RB,,,Male,,,,,,,Asian,,,,,508,,,,,3.66,,3.51,
2022,,RB,,,Female,,,,,,,Asian,,,,,517,,,,,3.84,,3.8,
2022,,RB,,,Female,,,,,,,Asian,,,,,490,,,,,3.44,,3.23,
2022,,RB,,,Female,,,,,,,Asian,,,,,512,,,,,3.84,,3.7,
2022,,RB,,,Male,,,,,,,Asian,,,,,513,,,,,3.85,,3.83,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,502,,,,,3.88,,3.77,
2022,,RB,,,Female,,,,,,,African American,,,,,502,,,,,3.26,,3.24,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,487,,,,,3.26,,3.09,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,507,,,,,3.98,,3.96,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.7,,3.36,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,521,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Multiple,,,,,505,,,,,3.68,,3.49,
2022,,RB,,,Female,,,,,,,African American,,,,,500,,,,,3.74,,3.62,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,489,,,,,2.6,,2.19,
2022,,RB,,,Female,,,,,,,Unreported,,,,,511,,,,,3.71,,3.61,
2022,,RB,,,Male,,,,,,,African American,,,,,498,,,,,3.18,,3.23,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.49,,3.12,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.9,,3.83,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,518,,,,,3.31,,3.08,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,4,,4,
2022,,RB,,,Female,,,,,,,African American,,,,,502,,,,,3.76,,3.65,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,504,,,,,3.77,,3.69,
2022,,RB,,,Female,,,,,,,Asian,,,,,505,,,,,3.88,,3.83,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,489,,,,,3.69,,3.7,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,510,,,,,3.87,,3.78,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,506,,,,,3.86,,3.8,
2022,,RB,,,Male,,,,,,,Multiple,,,,,495,,,,,3.16,,3.53,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,490,,,,,2.98,,2.96,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.91,,3.83,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,511,,,,,3.76,,3.54,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.94,,3.93,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,3.65,,3.35,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,501,,,,,3.59,,3.49,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.9,,3.81,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,504,,,,,3.41,,3.35,
2022,,RB,,,Male,,,,,,,Asian,,,,,500,,,,,3.66,,3.49,
2022,,RB,,,Female,,,,,,,Multiple,,,,,511,,,,,3.23,,2.76,
2022,,RB,,,Female,,,,,,,Asian,,,,,522,,,,,3.98,,3.95,
2022,,RB,,,Female,,,,,,,Asian,,,,,520,,,,,4,,4,
2022,,RB,,,Female,,,,,,,Asian,,,,,506,,,,,3.87,,3.82,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,522,,,,,3.96,,3.96,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.81,,3.88,
2022,,RB,,,Male,,,,,,,Hispanic,,,,,511,,,,,3.9,,3.93,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,511,,,,,3.34,,3.39,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,517,,,,,3.51,,3.31,
2022,,RB,,,Female,,,,,,,Asian,,,,,507,,,,,3.46,,3.41,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,505,,,,,3.77,,3.72,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,503,,,,,3.77,,3.85,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,502,,,,,3.33,,3.42,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.94,,3.91,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,511,,,,,3.89,,3.74,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.55,,3.43,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,505,,,,,3.97,,4,
2022,,RB,,,Male,,,,,,,Asian,,,,,515,,,,,3.63,,3.41,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,517,,,,,3.83,,3.77,
2022,,RB,,,Female,,,,,,,Hispanic,,,,,511,,,,,4,,4,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,503,,,,,3.94,,3.89,
2022,,RB,,,Male,,,,,,,White/Caucasian,,,,,504,,,,,3.55,,3.66,
2022,,RB,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.96,,4,
